piece	TimeSig	KeySig	last_mc	last_mn	length_qb	last_mc_unfolded	last_mn_unfolded	length_qb_unfolded	volta_mcs	all_notes_qb	n_onsets	n_onset_positions	guitar_chord_count	form_label_count	label_count	composer	workTitle	composed_start	composed_end	composed_source	movementNumber	movementTitle	workNumber	poet	lyricist	arranger	copyright	creationDate	mscVersion	platform	source	translator	title_text	subtitle_text	lyricist_text	composer_text	musescore	ms3_version	subdirectory	rel_path	has_drumset	ambitus	originalFormat	staff_1_instrument	staff_1_ambitus	staff_2_instrument	staff_2_ambitus	staff_3_instrument	staff_3_ambitus	staff_4_instrument	staff_4_ambitus	musicbrainz	mb:recording	spotify	ISRC	liturgical_occasion
B322	1: 4/4	1: 3	28	27	108.0	28	27	108.0		432.0	473	168	0	0	0	Johann Sebastian Bach	"Kantate, BWV 42 ""Am Abend aber desselbigen Sabbats"": VII. Choral ""Verleih uns Frieden gnädiglich"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	322	Verleih' uns Frieden gnädiglich				put into MuseScore by Gertim			3.02	Linux	https://musescore.com/user/1685616/scores/5362039		322. Verleih' uns Frieden gnädiglich	"(Cant. 42. Am Abend aber desselbigen Sabbaths. 
B.A. 10, 91, BWV 42/7)"	M. Luther 1531 u. 1566	"J.S. Bach (1685-1750)
Nürnberg 1531
Jos. Klug G. B. 1535
"	3.6.2	2.5.1	MS3	MS3/B322.mscx	False	45-76 (A2-E5)		Soprano/Alto	61-76 (C#4-E5)	Tenor/Bass	45-66 (A2-F#4)					06253b6b-a54d-3313-b077-fe3b5a35fa90	babc1494-bd37-4804-829f-119924029d87	2NsF57SsvqnZXG8CMUnB4F	NLY331107181	Quasimodigeniti (1st Sunday after Easter)
B323	1: 4/4	1: 0	9	8	32.0	9	8	32.0		128.0	168	58	0	0	0	Johann Sebastian Bach	Weihnachts-Oratorium, BWV 248: Teil II, XVII. Choral „Schaut hin, dort liegt im finstern Stall“	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	323	Vom Himmel hoch da komm ich her				put into MuseScore by Gertim			3.02	Linux	https://musescore.com/user/1685616/scores/5339901		323. Vom Himmel hoch da komm ich her	(Weihnachts-Oratorium B.A. 5 II., 66,  BWV 248/17)	P. Gerhardt 1666	"J.S. Bach (1685-1750)
Val. Schumann G.B. 1539
"	3.6.2	2.5.1	MS3	MS3/B323.mscx	False	43-72 (G2-C5)		Soprano/Alto	55-72 (G3-C5)	Tenor/Bass	43-64 (G2-E4)					bbf424e3-e55e-31c1-ac5b-a0978c1b11ea	94b1b10f-4459-4413-834e-05a528717fc9	5mcZElQ6kBC9bQp0wqdXv9	NLY331107165	
B324	1: 4/4	1: 2	14	12	48.0	19	16	64.0		192.0	238	90	0	0	0	Johann Sebastian Bach	"Choralsatz, BWV 417 ""Von Gott will ich nicht lassen"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	324	Von Gott will ich nicht lassen							3.02		http://musescore.com/user/1685616/scores/5233468		324. Von Gott will ich nicht lassen 	(B.A. 39, No. 164,  BWV 417)	Ludw. Helmbold 1563 od. 64	"J.S. Bach (1685-1750)
Joach. Magdeburg 1571"	3.6.2	2.5.1	MS3	MS3/B324.mscx	False	42-78 (F#2-F#5)		Soprano/Alto	61-78 (C#4-F#5)	Tenor/Bass	42-67 (F#2-G4)					cf8d5d1c-cfd1-486e-8a65-65faf16158ed	72f3f707-f85d-4409-bf24-0bf127cbd612	0AvNtx2ip5EZDsBbLl7fE6	NLY331107046	Unknown
B325	1: 4/4	1: 0	17	16	64.0	17	16	64.0		256.0	276	92	0	0	0	Johann Sebastian Bach	"Choralsatz, BWV 418 ""Von Gott will ich nicht lassen"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	325	Von Gott will ich nicht lassen				put into MuseScore by Gertim			3.02	Linux	https://musescore.com/user/1685616/scores/5362242		325. Von Gott will ich nicht lassen	(B.A. 39, No. 165,  BWV 418)	Ludw. Helmbold 1563 od. 64	"J.S. Bach (1685-1750)
Joach. Magdeburg 1571
"	3.6.2	2.5.1	MS3	MS3/B325.mscx	False	40-76 (E2-E5)		Soprano/Alto	59-76 (B3-E5)	Tenor/Bass	40-67 (E2-G4)					69d980dd-f87e-3820-9095-e45c1a9e6ef7	f17e9ef9-c258-458c-857d-c4baba146897	4p1ZK892BlShMqtlmgzoiA	NLY331107047	Unknown
B326	1: 4/4	1: 0	14	12	48.0	19	16	64.0		192.0	207	72	0	0	0	Johann Sebastian Bach	"Choralsatz, BWV 419 ""Von Gott will ich nicht lassen"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	326	Von Gott will ich nicht lassen				put into MuseScore by Gertim			3.02	Linux	https://musescore.com/user/1685616/scores/5362267		326. Von Gott will ich nicht lassen	(B.A. 39, No. 166,  BWV 419)	Ludw. Helmbold 1563 od. 64	"J.S. Bach (1685-1750)
Joach. Magdeburg 1571
"	3.6.2	2.5.1	MS3	MS3/B326.mscx	False	45-76 (A2-E5)		Soprano/Alto	59-76 (B3-E5)	Tenor/Bass	45-67 (A2-G4)					fce35a3f-896a-396a-a670-f9a397a24eb8	1daf1955-b34f-4114-83ec-d52ce1e0a96e	3U8jspoMrN5uz9JxjtoxgF	NLY331107048	Unknown
B327	1: 4/4	1: 2	16	16	64.0	16	16	64.0		240.0	219	57	0	0	0	Johann Sebastian Bach	"Chorale ""Von Gott will ich nicht lassen"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	327	Von Gott will ich nicht lassen				put into MuseScore by Gertim			3.02	Linux	https://musescore.com/user/1685616/scores/5362304		327. Von Gott will ich nicht lassen	"(Unvollständige Cant: Lobt ihn mit Herz und Munde. B.A. 41, 259. Echtheit fräglich)  
(formerly BWV 210.1;  not from Bach, by anonymous/unknown)"	Ludw. Helmboldt 1563 od. 64	"J.S. Bach (1685-1750)
Joach. Madgdeburg 1571
"	3.6.2	2.5.1	MS3	MS3/B327.mscx	False	42-78 (F#2-F#5)		Soprano/Alto	62-78 (D4-F#5)	Tenor/Bass	42-68 (F#2-G#4)					79a70f22-656b-4b30-bd40-74ef7d46f1f0	77661453-efdc-4a7e-a3a5-9449adc44af5	61hJvlzLLyTU7xq3XbboC7	NLY331107049	
B328	1: 4/4	1: -2	14	12	48.0	19	16	64.0		192.0	177	56	0	0	0	Johann Sebastian Bach	"Kantate, BWV 73 ""Herr, wie du willt, so schicks mit mir"": V. Choral ""Das ist des Vaters Wille"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	328	Von Gott will ich nicht lassen				put into MuseScore by Gertim			3.02	Linux	https://musescore.com/user/1685616/scores/5362336		328. Von Gott will ich nicht lassen	(Cant. 73. Herr, wie du willst. B.A. 18, No. 104,  BWV 73/5)	Ludw. Helmbold 1563 od. 64.	"J.S. Bach (1685-1750)
Joach. Magdeburg 1571
"	3.6.2	2.5.1	MS3	MS3/B328.mscx	False	43-79 (G2-G5)		Soprano/Alto	63-79 (Eb4-G5)	Tenor/Bass	43-68 (G2-Ab4)					99c979f0-9619-3c41-81a8-48b718960deb	cd6b539f-2163-428b-b698-5665971467e4	5XQjrDlt7ODRZUoOk130KP	NLY331107050	3rd Sunday after Epiphany
B329	1: 2/2	1: -3	36	36	144.0	52	52	208.0		528.0	281	99	0	0	0	Johann Sebastian Bach	"Wachet auf, ruft uns die Stimme, BWV 140: VII. Choral ""Gloria sei dir gesungen"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	329	Wachet auf, ruft uns die Stimme							3.02	Linux	http://musescore.com/user/1685616/scores/5123305		329. Wachet auf, ruft uns die Stimme	(Cant. 140. B.A. 28, 284, BWV 140 #7)	Ph. Nicollai 1598	"J.S. Bach (1685-1750)
Philipp Nicolai 1599"	3.6.2	2.5.1	MS3	MS3/B329.mscx	False	44-79 (Ab2-G5)		Soprano/Alto	58-79 (Bb3-G5)	Tenor/Bass	44-65 (Ab2-F4)					e79a6769-2367-3663-a3ec-3eb8795c4d9a	906688d4-6185-47e1-a572-2e17c120fc2b	2L8tLMKCxV981XOVdZ1nMv	NLY331107166	27th Sunday after Trinity
B330	1: 4/4	1: -2	15	14	56.0	15	14	56.0		224.0	306	108	0	0	0	Johann Sebastian Bach	"Kantate, BWV 14 ""Wär Gott nicht mit uns diese Zeit"": V. Choral ""Gott Lob und Dank, der nicht zugab"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	330	Wär' Gott nicht mit uns diese Zeit				put into MuseScore by Gertim			3.02	Linux	https://musescore.com/user/1685616/scores/5363014		330. Wär' Gott nicht mit uns diese Zeit	(Cant. 14. Wär' Gott nicht mit uns. B.A. 2, 132. #,  BWV 14/5)	M. Luther 1524	"J.S. Bach (1685-1750)
Joh. Walter 1524"	3.6.2	2.5.1	MS3	MS3/B330.mscx	False	43-74 (G2-D5)		Soprano/Alto	57-74 (A3-D5)	Tenor/Bass	43-67 (G2-G4)					8d9eddb7-584e-338c-83d0-5e5f17e878c3	24582306-f3c4-4e3e-b290-b64ee1cd985d	2odcyMbNAscnHyyA6XsJHs	NLY331107051	4th Sunday after Epiphany
B331	1: 4/4	1: 0	11	10	40.0	11	10	40.0		160.0	200	67	0	0	0	Johann Sebastian Bach	"Choralsatz, BWV 420 ""Warum betrübst du dich, mein Herz"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	331	Warum betrübst du dich, mein Herz				put into MuseScore by Gertim			3.02	Linux			331. Warum betrübst du dich, mein Herz	(B.A. 39, No. 167,  BWV 420)	Einzeldruck, Nürnberg vor 1565	"J.S. Bach (1685-1750)
Barthol. Monoetius 1565"	3.6.2	2.5.1	MS3	MS3/B331.mscx	False	38-76 (D2-E5)		Soprano/Alto	64-76 (E4-E5)	Tenor/Bass	38-65 (D2-F4)					da806adc-b398-3d71-befe-6e00693ce8e9	c140875a-952a-487f-a425-763eeaa90d18	7sVAIJiq8zTPUZ1ZW0fI82	NLY331107052	Unknown
B332	1: 4/4	1: 0	11	10	40.0	11	10	40.0		160.0	181	60	0	0	0	Johann Sebastian Bach	"Choralsatz, BWV 421 ""Warum betrübst du dich, mein Herz"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	332	Warum betrübst du dich, mein Herz				put into MuseScore by Gertim			3.02	Linux			332. Warum betrübst du dich, mein Herz	(B.A. 39, No. 168,  BWV 421)	Einzeldruck, Nürnberg vor 1565	"J.S. Bach (1685-1750)
Barthol. Monoetius 1565"	3.6.2	2.5.1	MS3	MS3/B332.mscx	False	45-76 (A2-E5)		Soprano/Alto	59-76 (B3-E5)	Tenor/Bass	45-67 (A2-G4)					6d7b8202-03f7-4ca7-85ec-cb0c18c09abc				Unknown
B333	1: 4/4	1: -2	11	10	40.0	11	10	40.0		156.0	186	58	0	0	0	Johann Sebastian Bach	"Kantate, BWV 47 ""Wer sich selbst erhöhet, der soll erniedriget werden"": V. Choral ""Der zeitlichen Ehrn will ich gern entbehrn"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	333	Warum betrübst du dich, mein Herz				put into MuseScore by Gertim			3.02	Linux	https://musescore.com/user/1685616/scores/5365768		333. Warum betrübst du dich, mein Herz	(Cant. 47. Wer sich selbst erhöhet. B.A. 10, 274,  BWV 47/5)	Einzeldruck, Nürnberg vor 1565	"J.S. Bach (1685-1750)
Barthol. Monoetius 1565"	3.6.2	2.5.1	MS3	MS3/B333.mscx	False	43-74 (G2-D5)		Soprano/Alto	62-74 (D4-D5)	Tenor/Bass	43-67 (G2-G4)					5905e7d5-2bc6-3aad-b197-584c4d36660a	1a085197-9e8a-44b9-b7f6-2d25a6045d20	4itnhfexce8KTDkg3BQP9V	NLY331107053	17th Sunday after Trinity
B334	1: 4/4	1: 0	13	13	52.0	13	13	52.0		208.0	222	81	0	0	0	Johann Sebastian Bach	"Choralsatz, BWV 422 ""Warum sollt ich mich denn grämen"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	334	Warum sollt' ich mich den grämen				put into MuseScore by Gertim			3.02	Linux	https://musescore.com/user/1685616/scores/5366586		334. Warum sollt' ich mich den grämen	(B.A. 39, No. 169,  BWV 422)	P. Gerhardt 1653	"J.S. Bach (1685-1750)
J. G. Ebeling 1666
D. Vetter 1713 
"	3.6.2	2.5.1	MS3	MS3/B334.mscx	False	43-76 (G2-E5)		Soprano/Alto	62-76 (D4-E5)	Tenor/Bass	43-67 (G2-G4)					b48277b3-d274-31eb-be0e-7a1698c368da	f4e9224f-ad35-4293-be8c-3ace82756807	2OVAkr7k8iu8Ft5vktPHya	NLY331107054	Unknown
B335	1: 4/4	1: 1	13	12	52.0	13	12	52.0		208.0	209	67	0	0	0	Johann Sebastian Bach	Weihnachts-Oratorium, BWV 248: Teil III, XXXIII. Choral „Ich will dich mit Fleiß bewahren“	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	335	Warum sollt' ich mich denn grämen				put into MuseScore by Gertim			3.02	Linux	https://musescore.com/user/1685616/scores/5340202		335. Warum sollt' ich mich denn grämen	(Weihnachts-Oratorium. B.A. 5, 124,  BWV 248/33)	P. Gerhardt 1656	"J.S. Bach (1685-1750)
J.G. Ebeling 1666
D. Vetter 1713
"	3.6.2	2.5.1	MS3	MS3/B335.mscx	False	43-76 (G2-E5)		Soprano/Alto	59-76 (B3-E5)	Tenor/Bass	43-67 (G2-G4)					ad4f30fd-3b2f-357e-8327-258fe85c5ca4	38f3503e-18d5-433b-b5a2-f0d7710cd548	1kcmIFMt4FPthtd835rfJu	NLY331107167	3rd Day of Christmas
B336	1: 4/4	1: -1	16	16	64.0	16	16	64.0		256.0	304	108	0	0	0	Johann Sebastian Bach	"Choralsatz, BWV 423 ""Was betrübst du dich, mein Herze"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	336	Was betrübst du dich, mein Herze				put into MuseScore by Gertim			3.02	Linux	https://musescore.com/user/1685616/scores/5369457		336. Was betrübst du dich, mein Herze 	(B.A. 39, No. 170,  BWV 423)	Zacharias Hermann um 1690	"J.S. Bach (1685-1750)
Wahrscheinlich von J.S. Bach
"	3.6.2	2.5.1	MS3	MS3/B336.mscx	False	38-77 (D2-F5)		Soprano/Alto	55-77 (G3-F5)	Tenor/Bass	38-67 (D2-G4)					dde30141-a2f0-3af9-91d4-7c6892f3c231	7f8b032d-34c9-4c30-b9e4-fd0268b9c425	49UUMV6c0lgx4q7X4zL9q5	NLY331107055	Unknown
B337	1: 4/4	1: 0	10	10	40.0	13	13	52.0		136.0	139	49	0	0	0	Johann Sebastian Bach	"Choralsatz, BWV 424 ""Was bist du doch, o Seele, so betrübet"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	337	Was bist du doch, o Seele, so betrübt				put into MuseScore by Gertim			3.02	Linux	https://musescore.com/user/1685616/scores/5369481		337. Was bist du doch, o Seele, so betrübt	(≈ BWV 501 Schemelli); (B.A. 39, No. 171,  BWV 424)	Rud. Fried. von Schult vor 1704	"J.S. Bach (1685-1750)
Freylinghausen G.B. 1704 (1703)
"	3.6.2	2.5.1	MS3	MS3/B337.mscx	False	40-77 (E2-F5)		Soprano/Alto	62-77 (D4-F5)	Tenor/Bass	40-64 (E2-E4)					1437f57e-203b-4b8f-a929-69235515086c	dec89b4a-5803-4839-9c33-ff37b3bc36eb	0dVZnAiaFH2WLal6074sdK	NLY331107056	Unknown
B338	1: 4/4	1: 1	12	10	40.0	17	14	56.0		160.0	193	66	0	0	0	Johann Sebastian Bach	"Kantate, BWV 144 ""Nimm, was dein ist, und gehe hin"": III. Choral ""Was Gott tut, das ist wohlgetan"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	338	Was Gott thut, das ist wohlgethan			Samuel Rodigast 1675			2017-03-23	3.02	Linux	http://musescore.com/user/1685616/scores/3619161		338. Was Gott thut, das ist wohlgethan	(Cant. 144. Nimm, was dein sit. B. A. 30, 87, B.W.V. 144-3)	Samuel Rodigast 1675	J.S. Bach (Orig. Nürnb. G.B. 1690)	3.6.2	2.5.1	MS3	MS3/B338.mscx	False	43-76 (G2-E5)		Soprano/Alto	59-76 (B3-E5)	Tenor/Bass	43-64 (G2-E4)					a7c64d0f-13db-31c5-ad17-c65f72f0d74b	836ffae6-6952-4b18-9f26-2a64f938b289	3IBFZlmhsSFW8Gdajq4GAd	NLY331107057	Septuagesima
B339	1: 4/4	1: 1	12	10	40.0	17	14	56.0		160.0	200	69	0	0	0	Johann Sebastian Bach	"Choralsatz, BWV 250 ""Was Gott tut, das ist wohlgetan"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	339	Was Gott thut, das ist wohlgethan				put into MuseScore by Gertim			3.02	Linux	http://musescore.com/user/1685616/scores/5145091		339. Was Gott thut, das ist wohlgethan	(Trauungschoral B.A. 13  I, 147,  BWV 250)	Samuel Rodigast 1675	"J.S. Bach (1685-1750)
Nürnb. G. B. 1690"	3.6.2	2.5.1	MS3	MS3/B339.mscx	False	43-76 (G2-E5)		Soprano/Alto	55-76 (G3-E5)	Tenor/Bass	43-66 (G2-F#4)					0e045c30-9a02-33bc-a84c-e6dc4fb6946b				Wedding
B340	1: 4/4	1: -2	12	10	40.0	17	14	56.0		160.0	170	57	0	0	0	Johann Sebastian Bach	"Kantate, BWV 12 ""Weinen, Klagen, Sorgen, Zagen"": VII. Choral ""Was Gott tut, das ist wohlgetan"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	340	Was Gott thut, das ist wohlgethan				put into MuseScore by Gertim			3.02	Linux	http://musescore.com/user/1685616/scores/5252519		340. Was Gott thut, das ist wohlgethan	"(Cant. 12. Weinen, Klagen. B.A. 2, 78,  BWV 12/7
Cant. 69, Lobe den Herrn, meine Seele. B.A. 16, 379, BWV 69a/6 )"	Samuel Rodigast 1675	"J.S. Bach (1685-1750)
Nürnb. G. B. 1690"	3.6.2	2.5.1	MS3	MS3/B340.mscx	False	41-79 (F2-G5)		Soprano/Alto	58-79 (Bb3-G5)	Tenor/Bass	41-65 (F2-F4)					8b7a1718-f4de-31b4-866f-010250b0d252				
B341	1: 4/4	1: 1	12	10	40.0	17	14	56.0		160.0	195	68	0	0	0	Johann Sebastian Bach	"Kantate, BWV 99 ""Was Gott tut, das ist wohlgetan"": VI. Chorale ""Was Gott tut, das ist wohlgetan"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	341	Was Gott thut, das ist wohlgethan				put into MuseScore by Gertim			3.02	Linux	http://musescore.com/user/1685616/scores/5264639		341. Was Gott thut, das ist wohlgethan	(Cant. 99. Was Gott thut, das ist wohlgethan. B.A. 22,  276,  BWV 99/6)	S. Rodigast 1675	"J.S. Bach (1685-1750)
Nürnberg G.B 1690
"	3.6.2	2.5.1	MS3	MS3/B341.mscx	False	43-76 (G2-E5)		Soprano/Alto	57-76 (A3-E5)	Tenor/Bass	43-64 (G2-E4)					e3de9236-5372-49b6-a252-3756fd77b5b7	8ea0ea58-2ff3-4d7b-b566-aa4331cca0cf	57Vu4kLX47w9hht3f89g5R	NLY331107058	
B342	1: 4/4	1: 2	14	12	48.0	19	16	64.0		192.0	233	79	0	0	0	Johann Sebastian Bach	"Matthäus-Passion, BWV 244: Teil I, XXV. Choral ""Was mein Gott will, das g'scheh allzeit"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	342	Was mein Gott will, das g'scheh' allzeit				put into MuseScore by Gertim			3.02	Linux	http://musescore.com/user/1685616/scores/5264734		342. Was mein Gott will, das g'scheh' allzeit	(Matthäus-Passion B.A. 4,  83,  BWV 244/25)	Albrecht d. J. Markgraf zu Brandenburg-Culmbach 1556	"J.S. Bach (1685-1750)
Joach. Magdeburg 1572
Ursprünglich franz. Melodie
"	3.6.2	2.5.1	MS3	MS3/B342.mscx	False	44-76 (G#2-E5)		Soprano/Alto	62-76 (D4-E5)	Tenor/Bass	44-67 (G#2-G4)					e8996a66-f935-3ea7-8432-8d3e153208bf	5b08ff76-ee04-4652-bff6-fe9401e9e40a	2nF0y6e1JZMDew8gXlOh2C	NLY331107059	Good Friday
B343	1: 4/4	1: 2	17	15	60.0	23	20	80.0		240.0	255	89	0	0	0	Johann Sebastian Bach	"Kantate, BWV 144 ""Nimm, was dein ist, und gehe hin"": VI. Choral ""Was mein Gott will, das gscheh allzeit"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	343	Was mein Gott will, das g'scheh' allzeit				put into MuseScore by Gertim			3.02	Linux			343. Was mein Gott will, das g'scheh' allzeit	(Cant. 144. Nimm, was dein ist. B.A. 30,  92,  BWV 144/6)	Albrecht d. J. Markgraf zu Brandenburg-Culmbach 1556	"J.S. Bach (1685-1750)
Joach. Magdeburg 1572
"	3.6.2	2.5.1	MS3	MS3/B343.mscx	False	42-76 (F#2-E5)		Soprano/Alto	61-76 (C#4-E5)	Tenor/Bass	42-67 (F#2-G4)					ca640dc9-86fc-3ee1-b2c8-1e5dcf55c7d1	a576d6ff-e17a-4387-9139-15c36ff0c104	4BCjV1XODK75bEB5my9Sx4	NLY331107060	Septuagesima
B344	1: 4/4	1: 0	16	14	56.0	22	19	76.0		224.0	243	82	0	0	0	Johann Sebastian Bach	"Kantate, BWV 72 ""Alles nur nach Gottes Willen"": VI. Choral ""Was mein Gott will, das gscheh allzeit"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	344	Was mein Gott will, das g'scheh' allzeit				put into MuseScore by Gertim			3.02	Linux	https://musescore.com/user/1685616/scores/5370503		344. Was mein Gott will, das g'scheh' allzeit	(Cant. 72. Alles nur nach Gottes Willen. B.A. 18, 84,  BWV 72/6)	Albrecht d. J. Markgraf zu Brandenburg-Culmbach 1556	"J.S. Bach (1685-1750)
Joach. Magdeburg 1572
"	3.6.2	2.5.1	MS3	MS3/B344.mscx	False	43-74 (G2-D5)		Soprano/Alto	59-74 (B3-D5)	Tenor/Bass	43-67 (G2-G4)					cf960682-812b-3c5f-ab4b-45eab8de31cb	5730fd88-f0da-44b5-b681-d4b2c1a5a6c5	6V4yAkJj6CQ9Uo6Kq6Hzkx	NLY331107061	
B345	1: 4/4	1: 0	17	15	60.0	23	20	80.0		240.0	262	96	0	0	0	Johann Sebastian Bach	"Kantate, BWV 111 ""Was mein Gott will, das gscheh allzeit"": VI. Choral ""Noch eins, Herr, will ich bitten dich"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	345	Was mein Gott will, das g'scheh' allzeit				put into MuseScore by Gertim			3.02	Linux	https://musescore.com/user/1685616/scores/5370529		345. Was mein Gott will, das g'scheh' allzeit	(Cant. 111. Was mein Gott will. B.A. 24, 28,  BWV 111/6)	Albrecht d. J. Markgraf zu Brandenburg-Culmbach 1556	"J.S. Bach (1685-1750)
Joach. Magdeburg 1572
"	3.6.2	2.5.1	MS3	MS3/B345.mscx	False	43-74 (G2-D5)		Soprano/Alto	59-74 (B3-D5)	Tenor/Bass	43-67 (G2-G4)					382645cb-04f5-30cb-84a2-5a4fad723ab1	ee6324f7-8e7e-4874-ae3f-f1f6e30ca9eb	0azZWAa2F44pCoyBGc2rmi	NLY331107062	
B346	1: 4/4	1: 0	16	14	56.0	22	19	76.0		224.0	253	90	0	0	0	Johann Sebastian Bach	"Kantate, BWV 65 ""Sie werden aus Saba alle kommen"": VII. Choral ""Ei nun, mein Gott, so fall ich dir"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	346	Was mein Gott will, das g'scheh' allzeit				put into MuseScore by Gertim			3.02	Linux	https://musescore.com/user/1685616/scores/5370897		346. Was mein Gott will, das g'scheh' allzeit	(Cant. 65. Sie werden aus Saba alle kommen. B.A. 16, 166,  BWV 65/7)	P. Gerhardt 1648	"J.S. Bach (1685-1750)
Joach. Magdeburg 1572
"	3.6.2	2.5.1	MS3	MS3/B346.mscx	False	43-74 (G2-D5)		Soprano/Alto	59-74 (B3-D5)	Tenor/Bass	43-65 (G2-F4)					b18f0fb7-a4f8-30d7-ba4b-6c2bc05488bd	ebe0dd22-e557-4990-8f8b-aabe62eb254f	1FCJDFoET7T5yYk9wEYdZH	NLY331107063	Feast of Epiphany
B347	1: 4/4	1: 2	16	14	56.0	22	19	76.0		224.0	241	86	0	0	0	Johann Sebastian Bach	"Kantate, BWV 92 ""Ich hab in Gottes Herz und Sinn"": IX. Choral ""Soll ich denn auch des Todes Weg"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	347	Was mein Gott will, das g'scheh' allzeit				put into MuseScore by Gertim			3.02	Linux	https://musescore.com/user/1685616/scores/5371538		347. Was mein Gott will, das g'scheh' allzeit	(Cant. 92. Ich hab' in Gottes Herz und Sinn. B.A. 22, 68,  BWV 92/9)	P. Gerhardt 1648	"J.S. Bach (1685-1750)
Joach. Magdeburg 1572
"	3.6.2	2.5.1	MS3	MS3/B347.mscx	False	44-76 (G#2-E5)		Soprano/Alto	59-76 (B3-E5)	Tenor/Bass	44-64 (G#2-E4)					018cd0a1-8b35-3e69-8131-2e82bc7a2ce2	b84f24bb-3e38-49cd-8ddc-41a87d62d68e	5Co5y0T3OJeYJuh8RmDwmr	NLY331107064	
B348	1: 4/4	1: 2	14	12	48.0	19	16	64.0		192.0	247	86	0	0	0	Johann Sebastian Bach	"Kantate, BWV 103 ""Ihr werdet weinen und heulen"": VI. Choral ""Ich hab dich einen Augenblick"""	1700	1740	https://en.wikipedia.org/wiki/List_of_chorale_harmonisations_by_Johann_Sebastian_Bach	348	Was mein Gott will, das g'scheh' allzeit				put into MuseScore by Gertim			3.02	Linux	https://musescore.com/user/1685616/scores/5371561		348. Was mein Gott will, das g'scheh' allzeit	(Cant. 103. Ihr werdet weinen und heulen. B.A. 23, 94,  BWV 103/6)	P. Gerhardt 1656	"J.S. Bach (1685-1750)
Joach. Magdeburg 1572
"	3.6.2	2.5.1	MS3	MS3/B348.mscx	False	45-76 (A2-E5)		Soprano/Alto	59-76 (B3-E5)	Tenor/Bass	45-66 (A2-F#4)					c7ed90ea-1a04-3406-8db1-89e7dbe24f0b	901e3c82-07ff-4681-81eb-5025480db5bc	6UMjOi8em1zD0YP5kL7r0N	NLY331107065	Jubilate (3rd Sunday after Easter)
